"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","15:30:00#15:40:00","160"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","15:40:00#15:50:00","219"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","15:50:00#16:00:00","200"
"5-Elvitigala","79.877082-6.909195-80","06:00:00#06:10:00","16"
"5-Elvitigala","79.877082-6.909195-80","06:10:00#06:20:00","7"
"5-Elvitigala","79.877082-6.909195-80","06:20:00#06:30:00","25"
"5-Elvitigala","79.877082-6.909195-80","06:30:00#06:40:00","9"
"5-Elvitigala","79.877082-6.909195-80","06:40:00#06:50:00","28"
"5-Elvitigala","79.877082-6.909195-80","06:50:00#07:00:00","21"
"5-Elvitigala","79.877082-6.909195-80","07:00:00#07:10:00","28"
"5-Elvitigala","79.877082-6.909195-80","07:10:00#07:20:00","40"
"5-Elvitigala","79.877082-6.909195-80","07:20:00#07:30:00","73"
"5-Elvitigala","79.877082-6.909195-80","07:30:00#07:40:00","68"
"5-Elvitigala","79.877082-6.909195-80","07:40:00#07:50:00","100"
"5-Elvitigala","79.877082-6.909195-80","07:50:00#08:00:00","146"
"5-Elvitigala","79.877082-6.909195-80","08:00:00#08:10:00","75"
"5-Elvitigala","79.877082-6.909195-80","08:10:00#08:20:00","106"
"5-Elvitigala","79.877082-6.909195-80","08:20:00#08:30:00","139"
"5-Elvitigala","79.877082-6.909195-80","08:30:00#08:40:00","88"
"5-Elvitigala","79.877082-6.909195-80","08:40:00#08:50:00","127"
"5-Elvitigala","79.877082-6.909195-80","08:50:00#09:00:00","121"
"5-Elvitigala","79.877082-6.909195-80","09:00:00#09:10:00","106"
"5-Elvitigala","79.877082-6.909195-80","09:10:00#09:20:00","111"
"5-Elvitigala","79.877082-6.909195-80","09:20:00#09:30:00","148"
"5-Elvitigala","79.877082-6.909195-80","09:30:00#09:40:00","103"
"5-Elvitigala","79.877082-6.909195-80","09:40:00#09:50:00","149"
"5-Elvitigala","79.877082-6.909195-80","09:50:00#10:00:00","136"
"5-Elvitigala","79.877082-6.909195-80","10:00:00#10:10:00","132"
